patch_id,class_label,rgb_path,ms_path,split
SeaLake_1367,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1367.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1367.tif,test
SeaLake_1368,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1368.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1368.tif,test
SeaLake_1369,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1369.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1369.tif,train
SeaLake_137,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_137.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_137.tif,train
SeaLake_1370,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1370.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1370.tif,train
SeaLake_1371,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1371.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1371.tif,train
SeaLake_1372,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1372.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1372.tif,test
SeaLake_1373,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1373.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1373.tif,train
SeaLake_1374,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1374.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1374.tif,train
SeaLake_1375,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1375.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1375.tif,train
SeaLake_1376,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1376.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1376.tif,train
SeaLake_1377,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1377.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1377.tif,train
SeaLake_1378,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1378.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1378.tif,test
SeaLake_1379,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1379.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1379.tif,train
SeaLake_138,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_138.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_138.tif,train
SeaLake_1380,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1380.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1380.tif,train
SeaLake_1381,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1381.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1381.tif,train
SeaLake_1382,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1382.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1382.tif,train
SeaLake_1383,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1383.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1383.tif,train
SeaLake_1384,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1384.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1384.tif,train
SeaLake_1385,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1385.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1385.tif,test
SeaLake_1386,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1386.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1386.tif,test
SeaLake_1387,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1387.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1387.tif,test
SeaLake_1388,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1388.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1388.tif,test
SeaLake_1389,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1389.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1389.tif,train
SeaLake_139,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_139.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_139.tif,train
SeaLake_1390,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1390.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1390.tif,train
SeaLake_1391,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1391.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1391.tif,test
SeaLake_1392,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1392.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1392.tif,train
SeaLake_1393,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1393.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1393.tif,train
SeaLake_1394,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1394.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1394.tif,train
SeaLake_1395,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1395.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1395.tif,train
SeaLake_1396,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1396.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1396.tif,train
SeaLake_1397,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1397.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1397.tif,train
SeaLake_1398,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1398.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1398.tif,train
SeaLake_1399,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1399.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1399.tif,train
SeaLake_14,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_14.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_14.tif,train
SeaLake_140,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_140.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_140.tif,test
SeaLake_1400,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1400.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1400.tif,train
SeaLake_1401,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1401.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1401.tif,train
SeaLake_1402,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1402.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1402.tif,train
SeaLake_1403,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1403.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1403.tif,train
SeaLake_1404,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1404.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1404.tif,train
SeaLake_1405,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1405.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1405.tif,train
SeaLake_1406,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1406.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1406.tif,train
SeaLake_1407,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1407.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1407.tif,train
SeaLake_1408,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1408.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1408.tif,test
SeaLake_1409,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1409.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1409.tif,train
SeaLake_141,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_141.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_141.tif,train
SeaLake_1410,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1410.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1410.tif,train
SeaLake_1411,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1411.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1411.tif,train
SeaLake_1412,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1412.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1412.tif,train
SeaLake_1413,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1413.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1413.tif,test
SeaLake_1414,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1414.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1414.tif,train
SeaLake_1415,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1415.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1415.tif,train
SeaLake_1416,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1416.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1416.tif,test
SeaLake_1417,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1417.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1417.tif,train
SeaLake_1418,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1418.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1418.tif,train
SeaLake_1419,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1419.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1419.tif,train
SeaLake_142,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_142.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_142.tif,train
SeaLake_1420,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1420.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1420.tif,train
SeaLake_1421,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1421.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1421.tif,train
SeaLake_1422,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1422.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1422.tif,train
SeaLake_1423,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1423.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1423.tif,test
SeaLake_1424,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1424.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1424.tif,test
SeaLake_1425,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1425.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1425.tif,train
SeaLake_1426,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1426.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1426.tif,train
SeaLake_1427,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1427.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1427.tif,test
SeaLake_1428,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1428.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1428.tif,train
SeaLake_1429,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1429.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1429.tif,train
SeaLake_143,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_143.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_143.tif,train
SeaLake_1430,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1430.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1430.tif,test
SeaLake_1431,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1431.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1431.tif,train
SeaLake_1432,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1432.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1432.tif,test
SeaLake_1433,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1433.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1433.tif,train
SeaLake_1434,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1434.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1434.tif,test
SeaLake_1435,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1435.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1435.tif,train
SeaLake_1436,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1436.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1436.tif,train
SeaLake_1437,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1437.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1437.tif,train
SeaLake_1438,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1438.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1438.tif,test
SeaLake_1439,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1439.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1439.tif,test
SeaLake_144,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_144.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_144.tif,train
SeaLake_1440,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1440.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1440.tif,train
SeaLake_1441,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1441.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1441.tif,test
SeaLake_1442,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1442.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1442.tif,test
SeaLake_1443,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1443.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1443.tif,train
SeaLake_1444,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1444.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1444.tif,train
SeaLake_1445,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1445.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1445.tif,train
SeaLake_1446,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1446.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1446.tif,test
SeaLake_1447,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1447.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1447.tif,train
SeaLake_1448,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1448.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1448.tif,train
SeaLake_1449,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1449.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1449.tif,train
SeaLake_145,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_145.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_145.tif,train
SeaLake_1450,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1450.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1450.tif,train
SeaLake_1451,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1451.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1451.tif,train
SeaLake_1452,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1452.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1452.tif,train
SeaLake_1453,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1453.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1453.tif,train
SeaLake_1454,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1454.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1454.tif,train
SeaLake_1455,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1455.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1455.tif,train
SeaLake_1456,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1456.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1456.tif,train
SeaLake_1457,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1457.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1457.tif,train
SeaLake_1458,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1458.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1458.tif,train
SeaLake_1459,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1459.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1459.tif,train
SeaLake_146,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_146.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_146.tif,train
SeaLake_1460,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1460.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1460.tif,train
SeaLake_1461,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1461.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1461.tif,train
SeaLake_1462,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1462.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1462.tif,train
SeaLake_1463,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1463.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1463.tif,train
SeaLake_1464,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1464.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1464.tif,test
SeaLake_1465,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1465.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1465.tif,train
SeaLake_1466,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1466.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1466.tif,train
SeaLake_1467,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1467.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1467.tif,train
SeaLake_1468,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1468.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1468.tif,train
SeaLake_1469,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1469.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1469.tif,train
SeaLake_147,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_147.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_147.tif,train
SeaLake_1470,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1470.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1470.tif,train
SeaLake_1471,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1471.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1471.tif,test
SeaLake_1472,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1472.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1472.tif,train
SeaLake_1473,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1473.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1473.tif,test
SeaLake_1474,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1474.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1474.tif,train
SeaLake_1475,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1475.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1475.tif,train
SeaLake_1476,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1476.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1476.tif,test
SeaLake_1477,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1477.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1477.tif,train
SeaLake_1478,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1478.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1478.tif,train
SeaLake_1479,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1479.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1479.tif,train
SeaLake_148,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_148.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_148.tif,train
SeaLake_1480,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1480.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1480.tif,train
SeaLake_1481,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1481.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1481.tif,train
SeaLake_1482,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1482.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1482.tif,train
SeaLake_1483,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1483.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1483.tif,train
SeaLake_1484,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1484.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1484.tif,train
SeaLake_1485,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1485.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1485.tif,train
SeaLake_1486,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1486.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1486.tif,test
SeaLake_1487,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1487.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1487.tif,train
SeaLake_1488,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1488.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1488.tif,train
SeaLake_1489,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1489.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1489.tif,test
SeaLake_149,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_149.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_149.tif,train
SeaLake_1490,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1490.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1490.tif,test
SeaLake_1491,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1491.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1491.tif,test
SeaLake_1492,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1492.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1492.tif,train
SeaLake_1493,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1493.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1493.tif,train
SeaLake_1494,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1494.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1494.tif,train
SeaLake_1495,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1495.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1495.tif,test
SeaLake_1496,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1496.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1496.tif,train
SeaLake_1497,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1497.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1497.tif,train
SeaLake_1498,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1498.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1498.tif,train
SeaLake_1499,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1499.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1499.tif,train
SeaLake_15,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_15.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_15.tif,train
SeaLake_150,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_150.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_150.tif,train
SeaLake_1500,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1500.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1500.tif,train
SeaLake_1501,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1501.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1501.tif,train
SeaLake_1502,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1502.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1502.tif,train
SeaLake_1503,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1503.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1503.tif,train
SeaLake_1504,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1504.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1504.tif,train
SeaLake_1505,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1505.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1505.tif,train
SeaLake_1506,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1506.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1506.tif,train
SeaLake_1507,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1507.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1507.tif,train
SeaLake_1508,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1508.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1508.tif,train
SeaLake_1509,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1509.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1509.tif,train
SeaLake_151,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_151.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_151.tif,train
SeaLake_1510,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1510.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1510.tif,test
SeaLake_1511,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1511.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1511.tif,train
SeaLake_1512,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1512.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1512.tif,train
SeaLake_1513,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1513.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1513.tif,train
SeaLake_1514,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1514.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1514.tif,train
SeaLake_1515,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1515.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1515.tif,train
SeaLake_1516,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1516.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1516.tif,train
SeaLake_1517,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1517.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1517.tif,train
SeaLake_1518,SeaLake,datasets/EuroSAT_RGB/SeaLake/SeaLake_1518.jpg,datasets/EuroSAT_MS/SeaLake/SeaLake_1518.tif,train
